,y_true,y_pred_neg,y_pred_hyp,y_pred_hol
0,1,-0.18807158,4.3479123,-3.5507658
1,1,-1.4315029,2.1583023,-0.3979366
2,1,0.6455036,8.011453,-7.3486476
3,2,1.5006615,-4.2619104,3.2340584
4,1,-2.116059,3.6932745,-0.9563109
5,1,-2.1037734,4.196078,-1.486267
6,1,0.609151,5.6990304,-5.334963
7,1,-2.879849,3.6793985,-0.28891084
8,2,-2.8454995,2.5141878,0.7451917
9,1,-1.1615301,2.7727482,-1.2732825
10,1,-1.1825259,3.3625824,-1.5214051
11,1,-0.5965758,2.4480348,-1.5711471
12,1,-1.9507089,3.5042963,-1.02732
13,1,-2.7414823,3.2072246,0.061568886
14,1,-1.0205152,2.5091462,-1.1853116
15,1,-2.9267488,2.7207804,0.75774866
16,1,-3.7589514,4.718384,-0.24679273
17,1,2.5387652,-1.026367,-1.4343218
18,1,-4.175228,2.3011065,2.7272553
19,1,-1.1881958,2.9246788,-1.2849919
20,2,0.32683882,-6.1437964,7.7185745
21,1,-2.0382907,3.2219138,-0.72048193
22,1,-0.6225663,4.1117425,-2.5661113
23,1,-0.98605573,1.9481784,-0.5772362
24,1,4.4633384,-4.4795322,-0.9698313
25,2,-1.5328918,1.3565179,0.45808274
26,2,-0.7272295,1.149268,-0.052175693
27,1,1.5797213,2.746314,-3.5064375
28,2,-0.30791354,-2.9938827,4.425434
29,1,0.77227086,2.4942312,-2.97648
30,1,2.0204432,4.2368727,-5.428095
31,1,-0.9749746,3.870274,-2.3519676
32,1,-2.220095,4.0538454,-1.7696495
33,1,-0.08899752,4.3472586,-3.645354
34,1,0.00023402646,0.47632587,-0.17967701
35,1,-1.9341515,2.1913393,0.12978545
36,1,0.5478581,4.8146524,-4.661481
37,1,-2.0845704,3.948816,-1.1764933
38,1,-2.0248702,3.7028286,-1.0268788
39,1,-0.34176734,1.4505146,-0.8860752
40,1,0.43902183,7.4908094,-6.7305646
41,2,-0.59308004,-2.5122018,4.115868
42,1,1.2435871,2.7231941,-3.4886096
43,2,-1.0620329,-0.62228715,2.1910648
44,1,-2.1881533,2.43679,0.25858757
45,1,2.8696473,-1.633917,-1.6693134
46,1,-1.4111516,2.2633488,-0.50345266
47,1,-1.9401731,4.2971954,-1.7140082
48,1,-0.6002821,2.4949214,-1.4460146
49,2,-0.4637552,-2.3211482,3.738961
50,1,-1.8988162,3.9485757,-1.3633674
51,1,4.6502275,-0.08240625,-4.3486214
52,1,1.8994865,1.7395029,-3.2844794
53,1,-1.1212616,4.94306,-3.0555584
54,1,-1.6650902,1.2671382,0.6784115
55,2,12.492651,-14.888316,-0.425748
56,1,-0.87011063,2.9338596,-1.6506696
57,1,1.0779662,4.8931184,-4.901505
58,1,-2.0760374,2.536253,0.17476517
59,1,-2.4961197,3.7133932,-0.66856384
60,1,-1.3905046,4.067106,-2.1392565
61,1,-1.9497665,4.4705677,-1.8026603
62,2,0.015873782,-3.7551227,5.012969
63,1,-1.4981894,4.280947,-2.1723173
64,1,-2.1114378,3.4937687,-0.94514227
65,1,-1.9619681,2.7245817,-0.43210578
66,1,-1.8187666,2.3912158,-0.17945111
67,1,-2.746094,2.7759626,0.43825346
68,1,-1.2203916,2.1674368,-0.6696004
69,1,-1.5714953,3.1885583,-0.9468207
70,1,0.3596136,3.9049468,-3.625869
71,1,-0.2827583,3.3944612,-2.590579
72,1,-1.6749877,2.9585977,-0.7243244
73,1,-1.2694478,4.0778604,-2.3203003
74,2,0.74352884,-3.3798227,3.2781394
75,1,-1.7455727,2.164506,-0.11875451
76,1,-2.1533616,5.0031643,-2.759109
77,1,-1.7755902,2.44643,-0.32981068
78,1,3.7310445,-2.192896,-2.119086
79,2,1.7773548,-4.4203415,3.0671427
80,1,-0.19367719,2.7554297,-1.9976538
81,1,0.67559636,1.1395339,-1.5830159
82,2,-1.4906381,0.7672218,1.0633451
83,1,-1.3750132,2.9716668,-1.1774247
84,1,3.3961115,1.2206076,-4.1557755
85,1,-1.9673755,3.7459955,-1.3223263
86,2,-0.8421709,-1.7042897,3.4285676
87,1,1.5324738,3.8378296,-4.3302946
88,1,-1.1944199,2.9701836,-1.8219115
89,1,-1.64308,2.9374304,-0.7912279
90,1,-0.570739,3.1404507,-2.1231663
91,1,-2.966317,2.930748,0.54688907
92,1,-0.27701542,-0.23545083,0.9120702
93,1,-1.1155509,2.6597056,-1.1779119
94,1,-1.7373799,2.8964212,-0.6765872
95,1,-2.7521021,3.1144583,0.29160386
96,1,0.80801016,6.481638,-6.3960533
97,1,5.614308,-3.167475,-3.25794
98,2,-2.3018007,2.8978467,-0.060440615
99,1,-1.8729856,2.8336287,-0.48357838
100,1,0.46652812,6.0365343,-5.432108
101,1,0.6280117,3.6856933,-3.831673
102,1,0.19068575,3.7724893,-3.480941
103,1,4.2053795,1.0339512,-4.8651366
104,2,1.2515224,-4.9315834,4.631978
105,1,-1.4458109,3.0671046,-1.230484
106,1,-0.59011495,3.4897604,-2.4343355
107,2,-0.86441594,-2.8828156,5.0569715
108,1,-1.8833114,3.0520992,-0.7522795
109,1,-1.6282482,4.299138,-2.0333016
110,1,-1.8443018,2.4403074,-0.21243808
111,1,0.40705833,4.8462567,-4.5327916
112,1,2.0100045,2.273456,-3.765565
113,1,-2.1007352,1.6039388,0.9864772
114,1,0.63040954,3.3233902,-3.3255112
115,1,-1.9949174,3.5670362,-1.0072879
116,2,-0.39350605,-2.8436131,4.3110437
117,1,-1.786906,2.7543547,-0.402696
118,1,-0.6579156,3.1692107,-2.125449
119,1,-1.2688595,2.9563713,-1.1936767
120,1,-2.0107164,3.5258398,-0.9172711
121,2,-1.3037726,-0.37068287,2.3488362
122,1,-1.1390096,1.7328818,-0.26949763
123,1,0.031714246,3.1258101,-2.7554853
124,2,0.77984416,-3.9443622,4.1306887
125,1,-0.23153585,2.4473152,-1.8441812
126,2,-1.4059811,-2.2340527,4.91404
127,2,-1.1770116,-1.5524149,3.6611056
128,1,-0.40399843,5.006708,-3.772788
129,1,-2.043082,1.9512912,0.4438712
130,2,-2.240128,2.272803,0.35232043
131,1,-1.8150742,2.2259562,0.122800015
132,2,-1.5323795,-2.1831992,4.997777
133,1,-0.9232929,3.3033302,-1.9371768
134,2,-0.14369433,-2.604845,3.6334813
135,1,-1.4523805,0.74918973,1.0230571
136,1,-1.3901845,3.039772,-1.1606549
137,1,-1.714176,3.3006022,-1.0878943
138,1,-1.6725904,2.3923783,-0.3449117
139,1,-1.0742242,2.3827002,-0.9531993
140,1,-1.3480314,3.1812918,-1.3236175
141,1,4.4724183,-3.658779,-1.8404036
142,1,-0.6941505,4.5007663,-2.8727899
143,2,0.31580573,-1.5790805,1.590205
144,1,-3.737871,3.4607742,0.8794789
145,2,0.22881904,-2.6534634,3.1862552
146,1,-0.84583914,3.6871471,-2.2119105
147,1,-0.671669,1.7460763,-0.75866175
148,2,-1.5338576,2.1122706,-0.24035677
149,1,2.6311374,-0.7511377,-1.9990116
150,1,-0.6621414,3.2453477,-2.2100737
151,1,0.70918095,4.702499,-4.730916
152,1,0.08028037,4.5744715,-3.9618304
153,1,-1.6743963,3.5245636,-1.4585603
154,1,8.290077,-2.849991,-5.6206098
155,1,-1.4446553,1.3158226,0.35778177
156,1,-0.7249649,3.1043384,-1.7111515
157,2,0.49278837,-1.2084441,0.7406887
158,1,-1.8833257,3.1826715,-0.9144261
159,1,-1.6254175,3.1961808,-1.1269109
160,1,-1.2947823,1.87748,-0.3243484
161,1,-1.6263055,5.794241,-3.315639
162,1,0.7070164,1.754029,-2.1961257
163,1,-1.1934054,3.3506868,-1.6878197
164,1,0.86634666,4.10441,-4.0134926
165,1,-1.7886887,2.1931772,-0.11781914
166,1,-0.31297824,2.3626568,-1.7478787
167,1,-0.069592185,2.247415,-1.5879163
168,1,-1.6695243,1.8968161,0.103120156
169,1,6.3287067,-5.2296124,-2.5547626
170,2,-2.565033,2.758909,0.285552
171,1,-1.5285904,4.0534544,-2.011168
172,1,-0.3440828,-0.34537894,0.9328182
173,2,1.1828771,-2.5053265,1.5704126
174,2,0.60510623,-4.799407,5.4492354
175,1,-1.190224,2.7848072,-1.2685724
176,1,0.42593035,4.9127116,-4.474302
177,1,-2.5098715,3.1048157,-0.15717489
178,1,2.0533848,-0.8627989,-1.4634621
179,1,1.3330736,-0.09940856,-1.140255
180,2,-0.2292552,-3.9038017,5.5166516
181,1,-1.0196363,1.3863142,-0.17676875
182,1,-0.87787074,2.3023152,-0.9085886
183,1,-0.8852625,3.3197894,-2.0396373
184,1,0.56644434,3.5184078,-3.4490244
185,1,-0.78516936,2.5302992,-1.431168
186,1,3.570545,-2.6985765,-1.6529355
187,2,1.9997728,-3.6516342,1.4099867
188,2,0.69102925,-3.658417,3.8024771
189,1,1.1712267,4.5078793,-4.8230124
190,1,0.23843464,3.1082659,-2.80305
191,2,-2.1261523,0.19949421,2.8539991
192,1,-0.7795988,1.5979241,-0.56238025
193,1,4.411757,-3.2374876,-2.0265162
194,1,-0.80755836,5.8737125,-4.1272063
195,1,-2.4158015,4.28394,-1.2701949
196,1,-0.43616208,2.7564237,-1.7608273
197,2,0.67344624,-4.456438,4.947502
198,1,0.2178683,3.921157,-3.4198296
199,1,-1.856426,4.037072,-1.4989173
200,2,2.1135888,-6.3742895,5.332903
201,1,0.04744736,3.7761433,-3.4514892
202,1,-0.26129147,3.5113807,-2.4475362
203,1,0.9205269,4.358196,-4.438152
204,1,-2.2374642,2.593173,0.21886915
205,2,-2.1793776,1.6869531,0.87894356
206,1,-1.368739,1.9573601,-0.30157563
207,1,-1.2599112,2.7540994,-1.1342137
208,1,-2.0433593,2.0744393,0.3662367
209,2,1.8179653,-6.612545,6.199363
210,1,-1.3623464,3.2272174,-1.2753177
211,1,-1.7027904,3.072313,-0.91211295
212,2,-1.0290934,-0.6709439,2.2617898
213,2,0.1430391,-2.4546387,3.055142
214,1,0.8006449,5.590446,-5.1365094
215,2,-0.50025994,-1.8709487,3.069825
216,1,-1.8867121,2.859078,-0.56875056
217,1,-2.4025948,4.098226,-1.450242
218,2,0.5624392,-5.227278,6.1280923
219,2,0.71437824,-0.92776626,0.051128693
220,1,0.22178528,4.3559647,-3.8223927
221,1,0.91366124,4.264491,-4.4004664
222,1,-1.2085435,1.968671,-0.46252358
223,1,1.695628,-1.088555,-0.8795827
224,1,-0.7264246,2.8905177,-1.7592635
225,1,-1.9798212,2.6582983,-0.05462469
226,1,0.53905064,1.342279,-1.5511765
227,1,-1.4205487,3.819591,-1.742263
228,1,-2.3353484,3.6032581,-0.70165867
229,2,-1.996514,-1.7347405,5.1069613
230,1,3.6445963,-2.011104,-2.1631458
231,2,0.1334312,-1.7681601,2.0087397
232,2,0.5472001,-5.285238,6.225002
233,1,0.6479391,4.9087777,-4.7374887
234,1,-1.9278888,1.2115635,1.0371753
235,1,-1.3664693,2.7630758,-1.0087191
236,1,5.73456,-3.1747267,-3.4029927
237,2,-0.57378584,-2.066798,3.4967377
238,1,-3.0043252,2.6038132,0.81630975
239,1,-2.0436924,3.2705183,-0.8171724
240,1,-2.5342193,4.0451093,-0.8639292
241,1,-1.8768468,2.0048323,0.34544364
242,1,-1.4937503,2.035012,-0.2419205
243,2,-2.6458552,2.7430434,0.37604693
244,1,3.0372906,0.100678146,-3.0481472
245,1,-0.92931986,2.184946,-0.94171184
246,1,-0.03699423,4.5241694,-3.8616672
247,1,2.6039965,-0.44364023,-2.0970075
248,1,0.7790365,3.771869,-3.9540203
249,1,19.612482,-17.191635,-7.1757565
250,2,-0.83474886,0.7272522,0.4044525
251,2,1.1953841,-2.7132478,1.56893
252,1,-2.4044871,2.86504,0.024372686
253,1,-2.7010324,4.997268,-1.3746214
254,1,-1.8254305,3.5339506,-1.1564422
255,1,0.81229454,4.47299,-4.5537786
256,1,-0.6926539,1.8785138,-0.8749997
257,1,-0.4000773,3.234283,-2.123723
258,2,-1.1764963,1.8925985,-0.41532364
259,1,-0.0851095,2.3478632,-1.85514
260,1,-1.8530377,2.7098503,-0.3133571
261,2,0.813197,-4.733888,5.1654096
262,2,13.150453,-14.15664,-2.2608085
263,1,0.95897144,3.724066,-3.942715
264,1,-2.1232986,3.188706,-0.52276266
265,1,-1.2540673,2.1588829,-0.6194462
266,1,-0.034058686,2.6320267,-2.2739034
267,1,-0.48763037,4.7978954,-3.540404
268,1,-1.7698,2.9888725,-0.77983904
269,1,-1.0553,2.7605855,-1.1448855
270,1,-1.2157662,0.79038316,0.6824025
271,1,-2.1758032,3.2894359,-0.5775401
272,1,4.308785,-3.40787,-1.7993884
273,1,2.8695974,-2.7274518,-0.8435216
274,2,0.32041967,-1.5266553,1.46607
275,2,0.49509585,-3.3785589,3.7875767
276,1,-2.6523492,4.6276946,-1.7619969
277,1,4.193707,-2.5813208,-2.1634495
278,1,-0.9868966,3.2757802,-1.8236693
279,2,-2.4247506,2.5562944,0.30994377
280,1,-1.5174721,3.2136345,-1.1345131
281,1,-3.529473,4.4302535,-0.24266505
282,2,-0.15938666,-3.1535857,4.4260945
283,1,0.5820815,-0.86760336,0.26091826
284,1,-1.6707449,3.498712,-1.3040056
285,1,3.3331702,-1.9069359,-1.9319865
286,2,0.3362744,-1.4847554,1.4553401
287,1,-1.1241375,1.4197264,-0.10799315
288,1,-1.560587,1.8358883,0.011485169
289,1,-2.1617143,1.2319545,1.2923915
290,1,-3.0228417,5.103987,-1.7839267
291,1,-0.3911185,2.8749738,-2.0183792
292,1,-0.9582441,0.81496304,0.27623475
293,1,0.2186898,4.5085087,-3.8910682
294,1,6.3348675,-2.2084148,-4.5176764
295,1,-0.9570736,1.8734639,-0.6805253
