,y_true,y_pred_neg,y_pred_hyp,y_pred_hol
0,1,-0.6324813,4.64542,-0.62047267
1,1,-0.69681114,3.649037,-0.17222601
2,1,-1.257624,10.299854,-1.332631
3,2,-1.0743423,-2.3950825,2.221916
4,1,-1.1770905,6.738611,-0.56037074
5,1,-0.9939124,6.66621,-0.67071694
6,1,2.7806518,-2.48782,-4.608634
7,1,-1.0354853,5.399384,-0.3590246
8,2,-0.9195103,0.66194105,0.34619492
9,1,-1.1640446,6.284039,-0.6704781
10,1,-1.1526349,6.059271,-0.57543343
11,1,-1.0930191,4.94847,-0.84628105
12,1,-1.0104514,5.558061,-0.45660093
13,1,-1.0266355,5.491314,-0.31000254
14,1,-1.0996583,6.278367,-0.7965928
15,1,-0.43211636,0.22340584,0.507229
16,1,-1.6766889,7.094551,-0.1277177
17,1,-0.18645108,-0.04334555,0.15099019
18,1,-2.4183981,1.0993024,1.065354
19,1,-0.47039762,2.6526992,-0.19567716
20,2,-5.4477706,-5.922922,6.352632
21,1,-1.0192845,4.777463,0.020172447
22,1,0.8200072,2.119304,-1.7388955
23,1,-0.53124833,2.334197,-0.21193475
24,1,-0.7432212,-0.2366405,0.61314327
25,2,-0.08424462,0.67836326,-0.14122373
26,2,-0.4234856,1.5047785,0.077071875
27,1,-0.53808475,6.6838326,-1.016886
28,2,-2.68608,-3.8852859,4.1177583
29,1,0.8276465,-0.71527594,-2.2190304
30,1,1.4915955,-0.6510132,-3.6097167
31,1,-1.0311514,5.748188,-0.6285931
32,1,-1.3466688,6.5564523,-0.86376685
33,1,-1.2191931,8.829173,-0.8473322
34,1,-0.13531262,1.5876459,-0.2215277
35,1,-0.45701662,1.7331486,0.020304628
36,1,-0.6718239,5.516279,-0.5536318
37,1,-0.8803217,5.6271973,-0.47351864
38,1,-0.74432826,4.114645,-0.293911
39,1,-1.0683043,5.6895595,-0.6768734
40,1,-0.67966646,7.290196,-0.63844323
41,2,-1.1016954,-2.7511148,2.5846782
42,1,0.07160309,4.658612,-1.1427042
43,2,-0.829314,-1.7079045,1.5350531
44,1,-0.82504696,3.9001424,-0.21357906
45,1,-0.86327463,5.0888963,-0.7849318
46,1,-0.9869357,4.228576,-0.4524697
47,1,-0.81486374,6.8177247,-0.93784285
48,1,-1.1148785,5.418096,-0.7053231
49,2,-3.5936704,-4.392935,4.598267
50,1,-0.73528206,4.564173,-0.6800545
51,1,0.5264779,2.7707248,-1.792663
52,1,3.0759735,-3.1820338,-4.8907824
53,1,-1.0659577,6.2169805,-1.0051064
54,1,-0.58293885,2.2626948,-0.26544803
55,2,4.00186,-5.0588393,-2.0108085
56,1,-1.087103,6.6740513,-0.5964382
57,1,2.0114937,-1.7425729,-4.456906
58,1,-1.0904576,5.3669324,-0.49415842
59,1,-1.4666989,7.00078,-0.5217742
60,1,-1.3568969,8.493432,-1.2254496
61,1,-1.1803316,5.259309,-0.5840527
62,2,-1.5406673,-2.7659147,2.6658318
63,1,-0.847026,5.572028,-0.9280674
64,1,-0.58511436,4.0601163,-0.31919625
65,1,-0.7884151,3.7464793,0.026570424
66,1,-0.46137664,2.9804885,-0.31954244
67,1,-1.1851577,0.3217742,0.66753817
68,1,-1.0775833,5.639924,-0.59926826
69,1,-1.6968735,9.958459,-1.0391634
70,1,-0.4620901,5.7233615,-0.8327743
71,1,-0.6330538,5.6821117,-1.0350959
72,1,-1.2350821,5.7505393,-0.6411042
73,1,-0.38726202,5.8924313,-1.332341
74,2,-0.70275736,-1.4548413,1.4005656
75,1,-0.94672006,3.4908159,-0.14409736
76,1,-2.4418116,9.716741,-1.9407042
77,1,-1.1053152,5.3514853,-0.39433578
78,1,0.12466541,1.5641251,-0.8190605
79,2,-1.1420734,-2.4090397,2.2495313
80,1,-0.2434386,2.8955116,-0.56546247
81,1,-0.40987465,4.6129994,-0.41106945
82,2,-0.5637511,-0.92367333,0.97650844
83,1,-0.545387,3.8793685,-0.81814003
84,1,-1.3913163,8.502586,-1.3111109
85,1,-0.84643334,6.2521024,-0.8441829
86,2,-0.52751917,-2.8508778,2.649978
