,y_true,y_pred_neg,y_pred_hyp,y_pred_hol
0,1,-1.8691906,4.89736,-1.3799119
1,1,-5.2203083,5.0252643,0.14943723
2,1,-3.5479996,10.608826,-3.2795098
3,2,-0.5688949,-3.888506,3.4428577
4,1,-4.016658,4.827762,-0.08192449
5,1,-2.8602943,3.9888937,-0.48487827
6,1,4.317043,4.6682377,-5.9167447
7,1,-3.6080337,5.130053,-0.48056853
8,2,-3.2369103,1.5911355,1.0878011
9,1,-3.1254892,5.834214,-1.0542443
10,1,-3.0743008,4.6843996,-0.65384275
11,1,-2.0727355,4.280193,-0.8196412
12,1,-3.2306395,4.0918765,-0.24100584
13,1,-4.3469095,4.808847,-0.06656167
14,1,-4.472276,5.2487793,-0.12724873
15,1,-3.7253375,1.4286939,1.622467
16,1,-7.661966,6.4287963,1.0786878
17,1,-0.28682265,0.070400886,0.119714886
18,1,-4.4459934,1.3967102,2.1149876
19,1,-2.3232305,3.4785836,-0.5792161
20,2,-3.4661055,-4.331415,5.907703
21,1,-4.752762,5.7691917,-0.20591883
22,1,2.8060474,0.75100976,-2.034459
23,1,-3.6103086,3.0987298,0.4626874
24,1,-1.5040625,-0.445066,1.9137619
25,2,0.27771494,0.30404606,-0.23497944
26,2,-3.2990904,3.5038362,-0.22272633
27,1,-1.5242132,7.9266176,-3.2771113
28,2,-2.4137228,-5.001391,5.772656
29,1,0.21132995,3.4979048,-2.1324534
30,1,5.43269,3.9930205,-6.6959352
31,1,-3.0370035,4.691726,-0.79185987
32,1,-2.936966,4.0843587,-0.47721657
33,1,-3.092256,6.633537,-1.5927662
34,1,-2.4449193,1.973861,0.41058484
35,1,-2.9793763,2.3448405,0.36240488
36,1,-3.6192963,6.9519734,-1.380447
37,1,-2.7647517,5.2237744,-0.90489686
38,1,-2.8318925,3.421423,-0.28339186
39,1,-2.9425864,5.153504,-0.9581147
40,1,-2.0916252,10.182841,-4.160093
41,2,0.28140455,-3.618003,2.428174
42,1,0.98790574,4.6031322,-3.3174777
43,2,-2.2653348,-0.68679094,2.325503
44,1,-3.9502769,4.0841637,0.24301259
45,1,-3.528357,6.741642,-1.5011425
46,1,-3.7033417,3.358871,0.26741558
47,1,-2.2912161,6.5070057,-2.3609378
48,1,-3.8508937,6.014965,-1.0793359
49,2,-4.0374885,-2.0975864,4.4091988
50,1,-2.9154656,5.240194,-0.8622319
51,1,4.274761,2.5339437,-4.350722
52,1,5.96411,-0.08238496,-4.3839045
53,1,-2.6474328,6.4107575,-1.8444655
54,1,-1.0343536,0.018891128,0.8682763
55,2,9.165789,-13.0465145,2.8146813
56,1,-3.3305953,4.8439703,-0.5410214
57,1,2.7774463,6.076217,-5.3447394
58,1,-4.6996193,4.621637,0.20526056
59,1,-5.462642,8.1072445,-1.1516091
60,1,-3.6904275,8.409271,-2.1708698
61,1,-3.4711905,4.5461597,-0.62511206
62,2,-1.4153565,-2.7982013,3.2006812
63,1,-3.5833077,7.086788,-1.3052485
64,1,-3.195693,4.0194087,-0.36399317
65,1,-5.0948586,3.9697342,0.7166858
66,1,-3.5722466,4.3907433,-0.24032553
67,1,-3.2789876,1.5577924,1.1654863
68,1,-3.232674,3.9123604,-0.22360294
69,1,-4.633695,7.3643923,-1.1589888
70,1,-2.8223968,7.541038,-2.129223
71,1,-0.15394999,4.7489448,-2.500493
72,1,-3.2245305,4.179093,-0.40191305
73,1,1.1001964,3.4247522,-3.386908
74,2,1.2092011,-4.849851,2.9240844
75,1,-4.1415644,3.6383944,0.42499754
76,1,-4.285517,5.812444,-0.73188275
77,1,-3.3758588,4.4376297,-0.39806464
78,1,-0.29811123,2.7452939,-1.1609977
79,2,-0.32794225,-3.0752285,2.4017873
80,1,0.37078622,2.9615304,-1.8529582
81,1,-4.1857586,5.6740465,-0.6923383
82,2,-1.9106181,-0.8997586,2.088092
83,1,-4.862849,5.797521,0.012892266
84,1,-1.5413057,7.3571424,-2.9385257
85,1,-3.4026682,5.308539,-0.6072243
86,2,-0.16578312,-4.4751263,4.020897
87,1,1.5384163,5.9061174,-4.647802
88,1,-2.0566208,3.0308821,-0.40779167
89,1,-5.019004,5.3209605,-8.6286804e-05
90,1,-0.6054435,5.8023777,-3.3444185
91,1,-2.4156039,3.5989158,-0.18762879
92,1,-3.4350343,2.7905831,0.5335065
93,1,-3.6699808,4.8097615,-0.3203418
94,1,-2.6494658,3.7244725,-0.43496084
95,1,-4.66965,5.007063,0.036859095
96,1,-2.8737414,9.986048,-3.3386424
97,1,7.087975,-2.4589036,-3.963105
98,2,1.8004683,-0.73621523,-0.72768146
99,1,-3.6735303,4.0253024,0.011693697
100,1,-2.9633527,9.86088,-3.2504663
101,1,-1.0041615,4.9446764,-2.0149682
102,1,-2.4569042,4.839138,-0.88413113
103,1,8.989112,-1.2479692,-6.356732
104,2,-1.145181,-3.541476,3.9560142
105,1,-2.856999,4.754289,-1.1978494
106,1,-5.051826,7.5433064,-1.0260193
107,2,-1.5611864,-4.3512726,4.622166
