,y_true,y_pred_neg,y_pred_hyp,y_pred_hol
0,1,-6.376918,5.8582554,0.44485834
1,1,-5.206991,4.411224,0.7079326
2,1,-4.869267,5.222812,-0.47311002
3,2,-0.3747749,-3.3330414,2.7232342
4,1,-5.8651466,5.4869595,0.25783482
5,1,-1.9532807,2.450312,-0.43364298
6,1,-2.5679505,3.4101832,-0.88315403
7,1,-4.6865253,4.4672832,0.117170975
8,2,-0.90164447,-0.6487956,1.2961736
9,1,-2.9628692,3.5694234,-0.81920826
10,1,-5.3167653,4.879194,0.38079783
11,1,-0.118122965,1.4668658,-1.3799435
12,1,-5.094625,4.887608,0.1797492
13,1,-3.950362,3.8496985,0.03334658
14,1,-2.35078,2.7946827,-0.6764816
15,1,-1.7790948,1.514351,0.18412769
16,1,-5.9388943,5.5331635,0.34212625
17,1,2.4927166,-1.8276508,-0.6734158
18,1,-3.9378724,3.0107136,0.80818903
19,1,-4.4324965,4.3283043,-0.11440896
20,2,-2.3614306,-3.08336,4.7123065
21,1,-5.2273984,5.2360673,-0.095314786
22,1,0.27855343,0.734192,-1.0579689
23,1,-5.307856,4.725377,0.5453559
24,1,-0.44506043,0.054486305,0.22335902
25,2,0.63988936,0.14152496,-0.7016814
26,2,1.2460302,-1.0074381,-0.39434066
27,1,-1.4694124,2.426235,-1.1037501
28,2,-2.774455,-2.4535065,4.602788
29,1,-2.5426056,3.3855815,-1.1014075
30,1,-0.014269974,1.1029204,-1.221427
31,1,-4.548456,4.6345882,-0.17724526
32,1,-6.8001957,5.927819,0.79807127
33,1,-5.6820254,5.5099955,0.05156351
34,1,-0.6186339,0.7111613,-0.19513634
35,1,-1.0492532,1.8910712,-0.7491194
36,1,-2.707675,3.4017034,-0.65527546
37,1,-5.0522704,4.884201,0.021508716
38,1,-4.5273757,4.2980084,0.12297654
39,1,-3.7584796,3.57248,0.12372716
40,1,-4.07956,4.334936,-0.35540897
41,2,-4.066704,-1.128598,4.887732
42,1,-3.2328465,3.390084,-0.31607842
43,2,-1.5370107,-1.229475,2.387518
44,1,-4.2838025,3.8716044,0.2857204
45,1,-1.8837949,2.5094981,-0.8840238
46,1,-4.986509,4.031917,0.8930899
47,1,-2.7524316,3.1764448,-0.57066166
48,1,-4.3523297,4.4889545,-0.28927892
49,2,-2.4622822,-2.023742,4.0042596
50,1,-3.5961862,3.7057889,-0.15493235
51,1,2.812952,-1.5428617,-1.1273595
52,1,-1.7912254,2.5923078,-1.1657878
53,1,-5.1507764,5.1394405,-0.14977953
54,1,-4.105409,3.1245692,0.895674
55,2,2.4223645,-5.1320376,1.3949274
56,1,-2.938308,3.479926,-0.6704335
57,1,-3.5859995,4.105359,-0.56836104
58,1,-4.871078,4.378307,0.4278932
59,1,-4.4728384,4.446033,-0.19578728
60,1,-1.0282611,1.5893294,-0.60168445
61,1,-4.296533,4.392332,-0.14189506
62,2,-0.56557804,-2.2469518,2.1853278
63,1,-5.9660115,5.6196895,0.19361433
64,1,-3.0711522,3.2821007,-0.34191194
65,1,-4.6682444,4.3637934,0.24146903
66,1,-0.0049893176,0.90319985,-0.76531076
67,1,-5.0554376,3.331299,1.6284305
68,1,-5.655468,5.1083302,0.4588724
69,1,-1.7470229,2.6532779,-1.0144333
70,1,-4.235743,4.437864,-0.35224348
71,1,-3.7268589,4.1683893,-0.59869707
72,1,-6.1039386,5.3765535,0.566646
73,1,-2.309076,3.1505113,-1.0409628
74,2,-0.92524815,-3.1157212,3.0631855
75,1,-5.0154133,3.8858066,1.0448054
76,1,-6.336392,5.4097986,0.8764626
77,1,-2.4560726,2.7182467,-0.3649658
78,1,0.39989817,-0.0050749294,-0.6044706
79,2,-0.7118991,-2.2715685,2.2286417
80,1,-1.2121985,1.906934,-1.0049585
81,1,-2.3826826,2.8543918,-0.48094216
82,2,-3.126847,-0.7911164,3.6240983
83,1,-2.7214677,3.241469,-0.50108844
84,1,2.1364717,-0.83389854,-1.2128084
85,1,-4.9323325,4.9342966,-0.017612748
86,2,-2.7273238,-1.359019,3.563815
87,1,0.9026739,0.7229321,-1.4631652
88,1,-6.1041536,5.242538,0.76467156
89,1,-5.9620714,5.2017016,0.7029604
90,1,-2.7189918,3.3636405,-0.6115941
91,1,-0.8812438,1.4310051,-0.5300821
92,1,-1.970974,1.7553201,0.10808168
93,1,-5.003421,4.9889083,-0.06700606
94,1,-4.7400174,4.6120567,-0.009312876
95,1,-5.7764854,4.0497603,1.726471
96,1,-4.6719737,4.975616,-0.43171397
97,1,-3.685306,4.082578,-0.36514035
98,2,-4.474569,3.9932156,0.31685203
99,1,-5.932088,4.91061,0.9477526
100,1,-4.326381,4.761417,-0.44709304
101,1,-4.825823,5.0914807,-0.3897645
102,1,-2.4508257,2.9012113,-0.71420085
103,1,1.8944476,-0.47451752,-1.409662
104,2,-1.3011643,-1.737811,2.7088587
105,1,-4.299958,4.537094,-0.31197217
106,1,-3.2231634,3.487187,-0.3757013
107,2,-3.6033695,-1.2032522,4.446984
108,1,-2.5115714,2.9379194,-0.5144635
109,1,-4.732025,4.693372,-0.16361536
110,1,-3.5165884,3.5593,-0.116463356
111,1,-3.053004,3.888228,-0.99319935
112,1,-3.0613763,3.4747462,-0.682667
