,y_true,y_pred_neg,y_pred_hyp,y_pred_hol
0,1,-0.95905936,3.2854707,-2.6498113
1,1,-1.5496727,2.158495,-0.6835723
2,1,-0.9146855,4.956222,-4.757657
3,2,-0.32565945,-3.888726,2.6559286
4,1,-2.3279212,3.0576448,-0.8558376
5,1,-1.9810466,2.8599572,-1.0271935
6,1,-0.2543053,3.1056,-3.3797953
7,1,-2.3594635,2.84408,-0.5987731
8,2,-2.7777264,1.7596431,0.9190897
9,1,-1.6858158,2.5125773,-0.9683009
10,1,-1.8122423,2.6156218,-0.86388016
11,1,-1.6213071,2.4867187,-0.97669035
12,1,-1.7069653,2.6432152,-1.0227726
13,1,-2.3089843,2.3319306,-0.05163372
14,1,-1.4279345,2.1804004,-0.8398301
15,1,-2.7186353,1.8245084,0.7959608
16,1,-2.7213886,2.49012,0.080970585
17,1,-1.5501856,1.6086819,-0.38468337
18,1,-4.4474697,1.9549961,2.3064334
19,1,-2.4199338,2.545671,-0.2448757
20,2,-0.3607817,-8.920687,5.909779
21,1,-2.5555332,2.784324,-0.2715162
22,1,-0.99857086,3.7108035,-3.1417823
23,1,-1.9641262,2.0239236,-0.083656155
24,1,-0.28751045,0.4891656,-0.40376738
25,2,0.13067868,0.20498131,-0.40929577
26,2,-1.4096452,1.3286127,-0.117936954
27,1,0.52185255,2.5770257,-3.7348561
28,2,-0.73148185,-4.6373444,3.4096568
29,1,-0.5605799,2.7644932,-2.5834744
30,1,0.826124,2.7362108,-4.1769705
31,1,-1.5191846,2.813954,-1.4265858
32,1,-2.8501618,3.2165961,-0.33130082
33,1,-0.68136716,3.3566751,-3.1422887
34,1,-1.5277487,2.022657,-0.48009786
35,1,-2.363047,2.1964023,0.14206077
36,1,-1.0133607,3.53092,-2.8973126
37,1,-2.092505,3.1449919,-1.2339927
38,1,-2.2459202,2.413655,-0.21452272
39,1,-0.809309,1.5614762,-0.80652016
40,1,-0.8748596,5.0153165,-4.909142
41,2,-1.6357585,-1.9813131,2.4732385
42,1,1.1886574,1.5275992,-3.1952791
43,2,-2.160548,0.71543455,1.1710114
44,1,-0.8921869,1.5099151,-0.66841257
45,1,3.66473,-1.3849016,-2.8420303
46,1,-1.862149,1.8038914,0.02420066
47,1,-1.595597,3.817326,-2.585282
48,1,-1.2237947,2.2340937,-1.1455061
49,2,-1.1843233,-3.6771722,3.1937888
50,1,-2.0326574,2.8724751,-0.97135806
51,1,4.5101976,-0.5026465,-4.662377
52,1,3.2998095,0.2564587,-4.217146
53,1,-2.1354394,2.9678402,-0.8983834
54,1,-2.0144613,1.3312443,0.6038175
55,2,6.0417237,-6.085228,-1.1173532
56,1,-1.1510429,2.634455,-1.7437314
57,1,0.047041863,3.725358,-4.4357686
58,1,-2.3551874,1.3716934,0.8162527
59,1,-3.338572,2.6897838,0.4144859
60,1,-1.9999424,3.4560714,-1.6328219
61,1,-1.8836973,3.2845502,-1.6281029
62,2,-1.7368122,-3.0189824,3.2261088
63,1,-1.1370614,3.3873317,-2.6206453
64,1,-1.66283,2.8735464,-1.404707
65,1,-1.9705243,2.5878778,-0.668083
66,1,-1.7401849,2.3139658,-0.60446805
67,1,-2.7395132,2.5529594,0.13491948
68,1,-1.7382883,2.2897193,-0.57960135
69,1,-2.2476196,3.3005824,-1.1685009
70,1,-0.6987986,3.4405737,-3.0754976
71,1,-0.9029168,3.0024812,-2.474637
72,1,-1.7555927,2.0783176,-0.35676792
73,1,-1.4624188,3.0104473,-1.7929175
74,2,-1.582161,-1.1392578,1.8766253
75,1,-1.9671375,1.8698852,0.06233908
